Time (GMT): 	 Temp (deg C) 	 Humidity (%) 
Mon, 22 Mar 2021 00:09:26 GMT	17.40	89.20
Mon, 22 Mar 2021 00:09:36 GMT	17.40	89.20
Mon, 22 Mar 2021 00:09:46 GMT	17.40	89.20
Mon, 22 Mar 2021 00:09:56 GMT	17.40	89.40
Mon, 22 Mar 2021 00:10:06 GMT	17.40	89.50
Mon, 22 Mar 2021 00:10:16 GMT	17.40	89.50
Mon, 22 Mar 2021 00:10:26 GMT	17.40	89.60
Mon, 22 Mar 2021 00:10:36 GMT	17.40	89.60
Mon, 22 Mar 2021 00:10:46 GMT	17.40	89.60
Mon, 22 Mar 2021 00:10:56 GMT	17.40	89.60
Mon, 22 Mar 2021 00:11:06 GMT	17.40	89.60
Mon, 22 Mar 2021 00:11:16 GMT	17.40	89.70
Mon, 22 Mar 2021 00:11:26 GMT	17.40	89.80
Mon, 22 Mar 2021 00:11:36 GMT	17.40	89.90
Mon, 22 Mar 2021 00:11:46 GMT	17.50	90.00
Mon, 22 Mar 2021 00:11:56 GMT	17.40	90.00
Mon, 22 Mar 2021 00:12:06 GMT	17.40	90.00
Mon, 22 Mar 2021 00:12:16 GMT	17.50	90.10
Mon, 22 Mar 2021 00:12:26 GMT	17.50	90.10
Mon, 22 Mar 2021 00:12:36 GMT	17.50	90.10
Mon, 22 Mar 2021 00:12:46 GMT	17.40	90.00
Mon, 22 Mar 2021 00:12:56 GMT	17.40	90.00
Mon, 22 Mar 2021 00:13:06 GMT	17.40	90.00
Mon, 22 Mar 2021 00:13:16 GMT	17.50	90.10
Mon, 22 Mar 2021 00:13:26 GMT	17.50	90.10
Mon, 22 Mar 2021 00:13:36 GMT	17.50	90.10
Mon, 22 Mar 2021 00:13:46 GMT	17.50	90.10
Mon, 22 Mar 2021 00:13:56 GMT	17.50	90.10
Mon, 22 Mar 2021 00:14:06 GMT	17.50	90.10
Mon, 22 Mar 2021 00:14:16 GMT	17.50	90.20
Mon, 22 Mar 2021 00:14:26 GMT	17.50	90.10
Mon, 22 Mar 2021 00:14:36 GMT	17.50	90.10
 Mon, 22 Mar 2021 00:14:46 GMT	17.50	90.20
Mon, 22 Mar 2021 00:14:56 GMT	17.50	90.20
Mon, 22 Mar 2021 00:15:06 GMT	17.50	90.20
Mon, 22 Mar 2021 00:15:16 GMT	17.50	90.30
Mon, 22 Mar 2021 00:15:26 GMT	17.50	90.30
Mon, 22 Mar 2021 00:15:36 GMT	17.50	90.30
Mon, 22 Mar 2021 00:15:46 GMT	17.50	90.30
Mon, 22 Mar 2021 00:15:56 GMT	17.50	90.30
Mon, 22 Mar 2021 00:16:06 GMT	17.50	90.40
Mon, 22 Mar 2021 00:16:16 GMT	17.50	90.40
Mon, 22 Mar 2021 00:16:26 GMT	17.50	90.40
Mon, 22 Mar 2021 00:16:36 GMT	17.50	90.40
Mon, 22 Mar 2021 00:16:46 GMT	17.50	90.50
Mon, 22 Mar 2021 00:16:56 GMT	17.50	90.50
Mon, 22 Mar 2021 00:17:06 GMT	17.50	90.50
Mon, 22 Mar 2021 00:17:16 GMT	17.50	90.50
Mon, 22 Mar 2021 00:17:26 GMT	17.50	90.50
Mon, 22 Mar 2021 00:17:36 GMT	17.50	90.60
Mon, 22 Mar 2021 00:17:46 GMT	17.50	90.60
Mon, 22 Mar 2021 00:17:56 GMT	17.50	90.60
Mon, 22 Mar 2021 00:18:06 GMT	17.50	90.60
Mon, 22 Mar 2021 00:18:16 GMT	17.50	90.60
Mon, 22 Mar 2021 00:18:26 GMT	17.50	90.60
Mon, 22 Mar 2021 00:18:36 GMT	17.50	90.60
Mon, 22 Mar 2021 00:18:46 GMT	17.50	90.60
Mon, 22 Mar 2021 00:18:56 GMT	17.50	90.60
Mon, 22 Mar 2021 00:19:06 GMT	17.50	90.70
Mon, 22 Mar 2021 00:19:16 GMT	17.50	90.70
Mon, 22 Mar 2021 00:19:26 GMT	17.50	90.70
Mon, 22 Mar 2021 00:19:36 GMT	17.50	90.70
Mon, 22 Mar 2021 00:19:46 GMT	17.50	90.80
Mon, 22 Mar 2021 00:19:56 GMT	17.50	90.80
Mon, 22 Mar 2021 00:20:06 GMT	17.50	90.70
Mon, 22 Mar 2021 00:20:16 GMT	17.50	90.70
Mon, 22 Mar 2021 00:20:26 GMT	17.50	90.80
Mon, 22 Mar 2021 00:20:36 GMT	17.50	90.80
Mon, 22 Mar 2021 00:20:46 GMT	17.50	90.80
Mon, 22 Mar 2021 00:20:56 GMT	17.50	90.80
Mon, 22 Mar 2021 00:21:06 GMT	17.50	90.80
Mon, 22 Mar 2021 00:21:16 GMT	17.50	90.80
Mon, 22 Mar 2021 00:21:26 GMT	17.50	90.80
Mon, 22 Mar 2021 00:21:36 GMT	17.50	90.80
Mon, 22 Mar 2021 00:21:46 GMT	17.50	90.80
Mon, 22 Mar 2021 00:21:56 GMT	17.50	90.90
Mon, 22 Mar 2021 00:22:06 GMT	17.50	90.90
Mon, 22 Mar 2021 00:22:16 GMT	17.50	90.90
Mon, 22 Mar 2021 00:22:26 GMT	17.50	90.90
Mon, 22 Mar 2021 00:22:36 GMT	17.50	90.90
Mon, 22 Mar 2021 00:22:46 GMT	17.50	90.90
Mon, 22 Mar 2021 00:22:56 GMT	17.50	90.90
Mon, 22 Mar 2021 00:23:06 GMT	17.50	90.90
Mon, 22 Mar 2021 00:23:16 GMT	17.50	91.00
Mon, 22 Mar 2021 00:23:26 GMT	17.50	91.00
Mon, 22 Mar 2021 00:23:36 GMT	17.50	91.00
Mon, 22 Mar 2021 00:23:46 GMT	17.50	91.00
Mon, 22 Mar 2021 00:23:56 GMT	17.50	91.00
Mon, 22 Mar 2021 00:24:06 GMT	17.50	91.00
Mon, 22 Mar 2021 00:24:16 GMT	17.50	91.00
Mon, 22 Mar 2021 00:24:26 GMT	17.50	91.00
Mon, 22 Mar 2021 00:24:36 GMT	17.50	91.00
Mon, 22 Mar 2021 00:24:46 GMT	17.50	91.00
Mon, 22 Mar 2021 00:24:56 GMT	17.50	91.00
Mon, 22 Mar 2021 00:25:06 GMT	17.50	91.00
Mon, 22 Mar 2021 00:25:16 GMT	17.50	91.00
Mon, 22 Mar 2021 00:25:26 GMT	17.50	91.00
Mon, 22 Mar 2021 00:25:36 GMT	17.50	91.00
Mon, 22 Mar 2021 00:25:46 GMT	17.50	91.00
Mon, 22 Mar 2021 00:25:56 GMT	17.50	91.00
Mon, 22 Mar 2021 00:26:06 GMT	17.50	91.00
Mon, 22 Mar 2021 00:26:16 GMT	17.50	91.00
Mon, 22 Mar 2021 00:26:26 GMT	17.50	91.00
Mon, 22 Mar 2021 00:26:36 GMT	17.50	91.00
Mon, 22 Mar 2021 00:26:46 GMT	17.50	91.00
Mon, 22 Mar 2021 00:26:56 GMT	17.50	91.00
Mon, 22 Mar 2021 00:27:06 GMT	17.50	91.00
Mon, 22 Mar 2021 00:27:16 GMT	17.50	91.00
Mon, 22 Mar 2021 00:27:26 GMT	17.50	91.00
Mon, 22 Mar 2021 00:27:36 GMT	17.50	91.10
Mon, 22 Mar 2021 00:27:46 GMT	17.50	91.10
Mon, 22 Mar 2021 00:27:56 GMT	17.50	91.10
Mon, 22 Mar 2021 00:28:06 GMT	17.50	91.10
Mon, 22 Mar 2021 00:28:16 GMT	17.50	91.10
Mon, 22 Mar 2021 00:28:26 GMT	17.50	91.10
Mon, 22 Mar 2021 00:28:36 GMT	17.50	91.20
Mon, 22 Mar 2021 00:28:46 GMT	17.50	91.20
Mon, 22 Mar 2021 00:28:56 GMT	17.50	91.20
Mon, 22 Mar 2021 00:29:06 GMT	17.50	91.20
Mon, 22 Mar 2021 00:29:16 GMT	17.50	91.20
Mon, 22 Mar 2021 00:29:26 GMT	17.50	91.20
Mon, 22 Mar 2021 00:29:36 GMT	17.50	91.20
 Mon, 22 Mar 2021 00:29:46 GMT	17.50	91.20
Mon, 22 Mar 2021 00:29:56 GMT	17.50	91.20
Mon, 22 Mar 2021 00:30:06 GMT	17.50	91.20
Mon, 22 Mar 2021 00:30:16 GMT	17.50	91.30
Mon, 22 Mar 2021 00:30:26 GMT	17.50	91.30
Mon, 22 Mar 2021 00:30:36 GMT	17.50	91.30
Mon, 22 Mar 2021 00:30:46 GMT	17.50	91.30
Mon, 22 Mar 2021 00:30:56 GMT	17.50	91.30
Mon, 22 Mar 2021 00:31:06 GMT	17.50	91.30
Mon, 22 Mar 2021 00:31:16 GMT	17.50	91.30
Mon, 22 Mar 2021 00:31:26 GMT	17.50	91.30
Mon, 22 Mar 2021 00:31:36 GMT	17.50	91.30
Mon, 22 Mar 2021 00:31:46 GMT	17.50	91.30
Mon, 22 Mar 2021 00:31:56 GMT	17.50	91.30
Mon, 22 Mar 2021 00:32:06 GMT	17.50	91.30
Mon, 22 Mar 2021 00:32:16 GMT	17.50	91.40
Mon, 22 Mar 2021 00:32:26 GMT	17.50	91.40
Mon, 22 Mar 2021 00:32:36 GMT	17.50	91.40
Mon, 22 Mar 2021 00:32:46 GMT	17.50	91.40
Mon, 22 Mar 2021 00:32:56 GMT	17.50	91.40
Mon, 22 Mar 2021 00:33:06 GMT	17.50	91.40
Mon, 22 Mar 2021 00:33:16 GMT	17.50	91.40
Mon, 22 Mar 2021 00:33:26 GMT	17.50	91.40
Mon, 22 Mar 2021 00:33:36 GMT	17.50	91.40
Mon, 22 Mar 2021 00:33:46 GMT	17.50	91.50
Mon, 22 Mar 2021 00:33:56 GMT	17.50	91.50
Mon, 22 Mar 2021 00:34:06 GMT	17.50	91.50
Mon, 22 Mar 2021 00:34:16 GMT	17.50	91.60
Mon, 22 Mar 2021 00:34:26 GMT	17.50	91.60
Mon, 22 Mar 2021 00:34:36 GMT	17.50	91.60
Mon, 22 Mar 2021 00:34:46 GMT	17.50	91.60
Mon, 22 Mar 2021 00:34:56 GMT	17.50	91.60
Mon, 22 Mar 2021 00:35:06 GMT	17.50	91.60
Mon, 22 Mar 2021 00:35:16 GMT	17.50	91.60
Mon, 22 Mar 2021 00:35:26 GMT	17.50	91.60
Mon, 22 Mar 2021 00:35:36 GMT	17.50	91.60
Mon, 22 Mar 2021 00:35:46 GMT	17.50	91.60
Mon, 22 Mar 2021 00:35:56 GMT	17.50	91.60
Mon, 22 Mar 2021 00:36:06 GMT	17.50	91.60
Mon, 22 Mar 2021 00:36:16 GMT	17.50	91.70
Mon, 22 Mar 2021 00:36:26 GMT	17.50	91.70
Mon, 22 Mar 2021 00:36:36 GMT	17.50	91.70
Mon, 22 Mar 2021 00:36:46 GMT	17.50	91.70
Mon, 22 Mar 2021 00:36:56 GMT	17.50	91.70
Mon, 22 Mar 2021 00:37:06 GMT	17.50	91.70
Mon, 22 Mar 2021 00:37:16 GMT	17.50	91.70
Mon, 22 Mar 2021 00:37:26 GMT	17.50	91.80
Mon, 22 Mar 2021 00:37:36 GMT	17.50	91.80
Mon, 22 Mar 2021 00:37:46 GMT	17.50	91.80
Mon, 22 Mar 2021 00:37:56 GMT	17.50	91.80
Mon, 22 Mar 2021 00:38:06 GMT	17.50	91.80
Mon, 22 Mar 2021 00:38:16 GMT	17.50	91.80
Mon, 22 Mar 2021 00:38:26 GMT	17.50	91.80
Mon, 22 Mar 2021 00:38:36 GMT	17.50	91.80
Mon, 22 Mar 2021 00:38:46 GMT	17.50	91.80
Mon, 22 Mar 2021 00:38:56 GMT	17.50	91.80
Mon, 22 Mar 2021 00:39:06 GMT	17.50	91.80
Mon, 22 Mar 2021 00:39:16 GMT	17.50	91.90
Mon, 22 Mar 2021 00:39:26 GMT	17.50	91.90
Mon, 22 Mar 2021 00:39:36 GMT	17.50	91.90
Mon, 22 Mar 2021 00:39:46 GMT	17.50	91.90
Mon, 22 Mar 2021 00:39:56 GMT	17.50	91.90
Mon, 22 Mar 2021 00:40:06 GMT	17.50	91.90
Mon, 22 Mar 2021 00:40:16 GMT	17.50	91.90
Mon, 22 Mar 2021 00:40:26 GMT	17.50	91.90
Mon, 22 Mar 2021 00:40:36 GMT	17.50	91.90
Mon, 22 Mar 2021 00:40:46 GMT	17.50	91.90
Mon, 22 Mar 2021 00:40:56 GMT	17.50	92.00
Mon, 22 Mar 2021 00:41:06 GMT	17.50	92.00
Mon, 22 Mar 2021 00:41:16 GMT	17.50	92.00
Mon, 22 Mar 2021 00:41:26 GMT	17.50	92.10
Mon, 22 Mar 2021 00:41:36 GMT	17.50	92.10
Mon, 22 Mar 2021 00:41:46 GMT	17.50	92.10
Mon, 22 Mar 2021 00:41:56 GMT	17.50	92.10
Mon, 22 Mar 2021 00:42:06 GMT	17.50	92.10
Mon, 22 Mar 2021 00:42:16 GMT	17.50	92.10
Mon, 22 Mar 2021 00:42:26 GMT	17.50	92.10
Mon, 22 Mar 2021 00:42:36 GMT	17.50	92.10
Mon, 22 Mar 2021 00:42:46 GMT	17.50	92.10
Mon, 22 Mar 2021 00:42:56 GMT	17.50	92.10
Mon, 22 Mar 2021 00:43:06 GMT	17.50	92.10
Mon, 22 Mar 2021 00:43:16 GMT	17.50	92.10
Mon, 22 Mar 2021 00:43:26 GMT	17.50	92.10
Mon, 22 Mar 2021 00:43:36 GMT	17.50	92.10
Mon, 22 Mar 2021 00:43:46 GMT	17.50	92.20
Mon, 22 Mar 2021 00:43:56 GMT	17.50	92.20
Mon, 22 Mar 2021 00:44:06 GMT	17.50	92.20
Mon, 22 Mar 2021 00:44:16 GMT	17.50	92.20
Mon, 22 Mar 2021 00:44:26 GMT	17.50	92.20
Mon, 22 Mar 2021 00:44:36 GMT	17.50	92.20
 Mon, 22 Mar 2021 00:44:46 GMT	17.50	92.30
Mon, 22 Mar 2021 00:44:56 GMT	17.50	92.30
Mon, 22 Mar 2021 00:45:06 GMT	17.50	92.30
Mon, 22 Mar 2021 00:45:16 GMT	17.50	92.30
Mon, 22 Mar 2021 00:45:26 GMT	17.50	92.30
Mon, 22 Mar 2021 00:45:36 GMT	17.50	92.30
Mon, 22 Mar 2021 00:45:46 GMT	17.50	92.30
Mon, 22 Mar 2021 00:45:56 GMT	17.50	92.30
Mon, 22 Mar 2021 00:46:06 GMT	17.50	92.30
Mon, 22 Mar 2021 00:46:16 GMT	17.50	92.30
Mon, 22 Mar 2021 00:46:26 GMT	17.50	92.30
Mon, 22 Mar 2021 00:46:36 GMT	17.50	92.40
Mon, 22 Mar 2021 00:46:46 GMT	17.50	92.40
Mon, 22 Mar 2021 00:46:56 GMT	17.50	92.40
Mon, 22 Mar 2021 00:47:06 GMT	17.50	92.40
Mon, 22 Mar 2021 00:47:16 GMT	17.50	92.40
Mon, 22 Mar 2021 00:47:26 GMT	17.50	92.40
Mon, 22 Mar 2021 00:47:36 GMT	17.50	92.40
Mon, 22 Mar 2021 00:47:46 GMT	17.50	92.40
Mon, 22 Mar 2021 00:47:56 GMT	17.50	92.40
Mon, 22 Mar 2021 00:48:06 GMT	17.50	92.40
Mon, 22 Mar 2021 00:48:16 GMT	17.50	92.40
Mon, 22 Mar 2021 00:48:26 GMT	17.50	92.40
Mon, 22 Mar 2021 00:48:36 GMT	17.50	92.50
Mon, 22 Mar 2021 00:48:46 GMT	17.50	92.50
Mon, 22 Mar 2021 00:48:56 GMT	17.50	92.50
Mon, 22 Mar 2021 00:49:06 GMT	17.50	92.50
Mon, 22 Mar 2021 00:49:16 GMT	17.50	92.50
Mon, 22 Mar 2021 00:49:26 GMT	17.50	92.60
Mon, 22 Mar 2021 00:49:36 GMT	17.50	92.60
Mon, 22 Mar 2021 00:49:46 GMT	17.50	92.60
Mon, 22 Mar 2021 00:49:56 GMT	17.50	92.60
Mon, 22 Mar 2021 00:50:06 GMT	17.50	92.60
Mon, 22 Mar 2021 00:50:16 GMT	17.50	92.60
Mon, 22 Mar 2021 00:50:26 GMT	17.50	92.70
Mon, 22 Mar 2021 00:50:36 GMT	17.50	92.70
Mon, 22 Mar 2021 00:50:46 GMT	17.50	92.70
Mon, 22 Mar 2021 00:50:56 GMT	17.50	92.70
Mon, 22 Mar 2021 00:51:06 GMT	17.50	92.70
Mon, 22 Mar 2021 00:51:16 GMT	17.50	92.70
Mon, 22 Mar 2021 00:51:26 GMT	17.50	92.70
Mon, 22 Mar 2021 00:51:36 GMT	17.50	92.70
Mon, 22 Mar 2021 00:51:46 GMT	17.50	92.70
Mon, 22 Mar 2021 00:51:56 GMT	17.50	92.80
Mon, 22 Mar 2021 00:52:06 GMT	17.50	92.80
Mon, 22 Mar 2021 00:52:16 GMT	17.50	92.80
Mon, 22 Mar 2021 00:52:26 GMT	17.50	92.80
Mon, 22 Mar 2021 00:52:36 GMT	17.50	92.80
Mon, 22 Mar 2021 00:52:46 GMT	17.50	92.80
Mon, 22 Mar 2021 00:52:56 GMT	17.50	92.80
Mon, 22 Mar 2021 00:53:06 GMT	17.50	92.80
Mon, 22 Mar 2021 00:53:16 GMT	17.50	92.80
Mon, 22 Mar 2021 00:53:26 GMT	17.50	92.80
Mon, 22 Mar 2021 00:53:36 GMT	17.40	92.80
Mon, 22 Mar 2021 00:53:46 GMT	17.50	92.80
Mon, 22 Mar 2021 00:53:56 GMT	17.50	92.80
Mon, 22 Mar 2021 00:54:06 GMT	17.50	92.90
Mon, 22 Mar 2021 00:54:16 GMT	17.50	92.90
Mon, 22 Mar 2021 00:54:26 GMT	17.40	92.90
Mon, 22 Mar 2021 00:54:36 GMT	17.50	93.00
Mon, 22 Mar 2021 00:54:46 GMT	17.50	93.00
Mon, 22 Mar 2021 00:54:56 GMT	17.40	92.90
Mon, 22 Mar 2021 00:55:06 GMT	17.50	93.00
Mon, 22 Mar 2021 00:55:16 GMT	17.40	93.00
Mon, 22 Mar 2021 00:55:26 GMT	17.40	93.00
Mon, 22 Mar 2021 00:55:36 GMT	17.50	93.00
Mon, 22 Mar 2021 00:55:46 GMT	17.40	93.00
Mon, 22 Mar 2021 00:55:56 GMT	17.50	93.10
Mon, 22 Mar 2021 00:56:06 GMT	17.40	93.10
Mon, 22 Mar 2021 00:56:16 GMT	17.40	93.10
Mon, 22 Mar 2021 00:56:26 GMT	17.40	93.10
Mon, 22 Mar 2021 00:56:36 GMT	17.40	93.10
Mon, 22 Mar 2021 00:56:46 GMT	17.40	93.10
Mon, 22 Mar 2021 00:56:56 GMT	17.40	93.10
Mon, 22 Mar 2021 00:57:06 GMT	17.50	93.10
Mon, 22 Mar 2021 00:57:16 GMT	17.40	93.10
Mon, 22 Mar 2021 00:57:26 GMT	17.40	93.10
Mon, 22 Mar 2021 00:57:36 GMT	17.40	93.10
Mon, 22 Mar 2021 00:57:46 GMT	17.40	93.20
Mon, 22 Mar 2021 00:57:56 GMT	17.40	93.20
Mon, 22 Mar 2021 00:58:06 GMT	17.40	93.20
Mon, 22 Mar 2021 00:58:16 GMT	17.40	93.20
Mon, 22 Mar 2021 00:58:26 GMT	17.40	93.20
Mon, 22 Mar 2021 00:58:36 GMT	17.50	93.30
Mon, 22 Mar 2021 00:58:46 GMT	17.40	93.30
Mon, 22 Mar 2021 00:58:56 GMT	17.40	93.30
Mon, 22 Mar 2021 00:59:06 GMT	17.40	93.30
Mon, 22 Mar 2021 00:59:16 GMT	17.40	93.30
Mon, 22 Mar 2021 00:59:26 GMT	17.40	93.30
Mon, 22 Mar 2021 00:59:36 GMT	17.40	93.30
 Mon, 22 Mar 2021 00:59:46 GMT	17.50	93.40
Mon, 22 Mar 2021 00:59:56 GMT	17.40	93.40
Mon, 22 Mar 2021 01:00:06 GMT	17.40	93.40
Mon, 22 Mar 2021 01:00:16 GMT	17.40	93.40
Mon, 22 Mar 2021 01:00:26 GMT	17.40	93.30
Mon, 22 Mar 2021 01:00:36 GMT	17.40	93.30
Mon, 22 Mar 2021 01:00:46 GMT	17.40	93.30
Mon, 22 Mar 2021 01:00:56 GMT	17.40	93.30
Mon, 22 Mar 2021 01:01:06 GMT	17.40	93.40
Mon, 22 Mar 2021 01:01:16 GMT	17.40	93.40
Mon, 22 Mar 2021 01:01:26 GMT	17.40	93.40
Mon, 22 Mar 2021 01:01:36 GMT	17.40	93.50
Mon, 22 Mar 2021 01:01:46 GMT	17.40	93.50
Mon, 22 Mar 2021 01:01:56 GMT	17.40	93.50
Mon, 22 Mar 2021 01:02:06 GMT	17.40	93.50
Mon, 22 Mar 2021 01:02:16 GMT	17.40	93.50
Mon, 22 Mar 2021 01:02:26 GMT	17.40	93.50
Mon, 22 Mar 2021 01:02:36 GMT	17.40	93.60
Mon, 22 Mar 2021 01:02:46 GMT	17.40	93.60
Mon, 22 Mar 2021 01:02:56 GMT	17.40	93.60
Mon, 22 Mar 2021 01:03:06 GMT	17.40	93.60
Mon, 22 Mar 2021 01:03:16 GMT	17.40	93.50
Mon, 22 Mar 2021 01:03:26 GMT	17.40	90.70
Mon, 22 Mar 2021 01:03:36 GMT	17.40	92.70
Mon, 22 Mar 2021 01:03:46 GMT	17.40	94.70
Mon, 22 Mar 2021 01:03:56 GMT	17.30	93.50
Mon, 22 Mar 2021 01:04:06 GMT	17.30	78.80
Mon, 22 Mar 2021 01:04:16 GMT	17.30	60.30
Mon, 22 Mar 2021 01:04:26 GMT	17.20	65.70
Mon, 22 Mar 2021 01:04:36 GMT	17.20	91.30
Mon, 22 Mar 2021 01:04:46 GMT	17.20	93.60
Mon, 22 Mar 2021 01:04:56 GMT	17.20	95.00
Mon, 22 Mar 2021 01:05:06 GMT	17.20	95.70
Mon, 22 Mar 2021 01:05:16 GMT	17.20	94.00
Mon, 22 Mar 2021 01:05:26 GMT	17.20	94.40
Mon, 22 Mar 2021 01:05:36 GMT	17.10	95.30
Mon, 22 Mar 2021 01:05:46 GMT	17.10	95.80
Mon, 22 Mar 2021 01:05:56 GMT	17.10	96.00
Mon, 22 Mar 2021 01:06:06 GMT	17.10	96.40
Mon, 22 Mar 2021 01:06:16 GMT	17.00	96.70
Mon, 22 Mar 2021 01:06:26 GMT	17.10	92.10
Mon, 22 Mar 2021 01:06:36 GMT	17.00	95.00
Mon, 22 Mar 2021 01:06:46 GMT	17.00	95.80
Mon, 22 Mar 2021 01:06:56 GMT	17.00	96.10
Mon, 22 Mar 2021 01:07:06 GMT	17.00	96.40
Mon, 22 Mar 2021 01:07:16 GMT	17.00	96.50
Mon, 22 Mar 2021 01:07:26 GMT	17.00	96.70
Mon, 22 Mar 2021 01:07:36 GMT	16.90	96.60
Mon, 22 Mar 2021 01:07:46 GMT	17.00	96.60
Mon, 22 Mar 2021 01:07:56 GMT	16.90	96.30
Mon, 22 Mar 2021 01:08:06 GMT	16.90	96.30
Mon, 22 Mar 2021 01:08:16 GMT	16.90	96.40
Mon, 22 Mar 2021 01:08:26 GMT	16.90	96.50
Mon, 22 Mar 2021 01:08:36 GMT	17.00	96.50
Mon, 22 Mar 2021 01:08:46 GMT	17.00	96.40
Mon, 22 Mar 2021 01:08:56 GMT	16.90	96.30
Mon, 22 Mar 2021 01:09:06 GMT	17.00	96.30
Mon, 22 Mar 2021 01:09:16 GMT	16.90	96.10
Mon, 22 Mar 2021 01:09:26 GMT	17.00	96.00
Mon, 22 Mar 2021 01:09:36 GMT	17.00	96.00
Mon, 22 Mar 2021 01:09:46 GMT	17.00	96.00
Mon, 22 Mar 2021 01:09:56 GMT	17.00	96.00
Mon, 22 Mar 2021 01:10:06 GMT	17.00	95.90
Mon, 22 Mar 2021 01:10:16 GMT	17.00	95.80
Mon, 22 Mar 2021 01:10:26 GMT	17.00	95.70
Mon, 22 Mar 2021 01:10:36 GMT	17.00	95.50
Mon, 22 Mar 2021 01:10:46 GMT	17.00	95.30
Mon, 22 Mar 2021 01:10:56 GMT	17.00	95.00
Mon, 22 Mar 2021 01:11:06 GMT	17.00	94.80
Mon, 22 Mar 2021 01:11:16 GMT	17.00	94.90
Mon, 22 Mar 2021 01:11:26 GMT	17.00	94.90
Mon, 22 Mar 2021 01:11:36 GMT	17.00	94.70
Mon, 22 Mar 2021 01:11:46 GMT	17.00	94.50
Mon, 22 Mar 2021 01:11:56 GMT	17.00	94.40
Mon, 22 Mar 2021 01:12:06 GMT	17.00	94.10
Mon, 22 Mar 2021 01:12:16 GMT	17.00	93.60
Mon, 22 Mar 2021 01:12:26 GMT	17.00	93.30
Mon, 22 Mar 2021 01:12:36 GMT	17.00	92.60
Mon, 22 Mar 2021 01:12:46 GMT	17.00	92.30
Mon, 22 Mar 2021 01:12:56 GMT	17.00	92.60
Mon, 22 Mar 2021 01:13:06 GMT	17.00	92.50
Mon, 22 Mar 2021 01:13:16 GMT	17.00	92.10
Mon, 22 Mar 2021 01:13:26 GMT	17.10	91.80
Mon, 22 Mar 2021 01:13:36 GMT	17.00	91.70
Mon, 22 Mar 2021 01:13:46 GMT	17.00	91.50
Mon, 22 Mar 2021 01:13:56 GMT	17.10	91.20
Mon, 22 Mar 2021 01:14:06 GMT	17.10	90.90
Mon, 22 Mar 2021 01:14:16 GMT	17.10	90.40
Mon, 22 Mar 2021 01:14:26 GMT	17.00	89.70
Mon, 22 Mar 2021 01:14:36 GMT	17.10	88.70
 Mon, 22 Mar 2021 01:14:46 GMT	17.10	87.40
Mon, 22 Mar 2021 01:14:56 GMT	17.10	86.40
Mon, 22 Mar 2021 01:15:06 GMT	17.10	85.60
Mon, 22 Mar 2021 01:15:16 GMT	17.10	85.30
Mon, 22 Mar 2021 01:15:26 GMT	17.10	85.10
Mon, 22 Mar 2021 01:15:36 GMT	17.10	85.50
Mon, 22 Mar 2021 01:15:46 GMT	17.10	85.60
Mon, 22 Mar 2021 01:15:56 GMT	17.10	85.60
Mon, 22 Mar 2021 01:16:06 GMT	17.10	84.90
Mon, 22 Mar 2021 01:16:16 GMT	17.10	83.50
Mon, 22 Mar 2021 01:16:26 GMT	17.10	82.40
Mon, 22 Mar 2021 01:16:36 GMT	17.10	82.10
Mon, 22 Mar 2021 01:16:46 GMT	17.10	82.40
Mon, 22 Mar 2021 01:16:56 GMT	17.10	82.60
Mon, 22 Mar 2021 01:17:06 GMT	17.10	81.50
Mon, 22 Mar 2021 01:17:16 GMT	17.20	80.50
Mon, 22 Mar 2021 01:17:26 GMT	17.10	82.00
Mon, 22 Mar 2021 01:17:36 GMT	17.20	81.70
Mon, 22 Mar 2021 01:17:46 GMT	17.20	82.30
Mon, 22 Mar 2021 01:17:56 GMT	17.10	81.90
Mon, 22 Mar 2021 01:18:06 GMT	17.10	80.10
Mon, 22 Mar 2021 01:18:16 GMT	17.20	80.20
Mon, 22 Mar 2021 01:18:26 GMT	17.10	79.60
Mon, 22 Mar 2021 01:18:36 GMT	17.20	80.70
Mon, 22 Mar 2021 01:18:46 GMT	17.20	81.50
Mon, 22 Mar 2021 01:18:56 GMT	17.20	81.40
Mon, 22 Mar 2021 01:19:06 GMT	17.20	79.50
Mon, 22 Mar 2021 01:19:16 GMT	17.20	77.70
Mon, 22 Mar 2021 01:19:26 GMT	17.20	75.70
Mon, 22 Mar 2021 01:19:36 GMT	17.20	75.70
Mon, 22 Mar 2021 01:19:46 GMT	17.20	75.90
Mon, 22 Mar 2021 01:19:56 GMT	17.20	76.50
Mon, 22 Mar 2021 01:20:06 GMT	17.20	75.90
Mon, 22 Mar 2021 01:20:16 GMT	17.20	76.10
Mon, 22 Mar 2021 01:20:26 GMT	17.20	74.90
Mon, 22 Mar 2021 01:20:36 GMT	17.20	74.40
Mon, 22 Mar 2021 01:20:46 GMT	17.20	74.10
Mon, 22 Mar 2021 01:20:56 GMT	17.20	75.10
Mon, 22 Mar 2021 01:21:06 GMT	17.20	76.30
Mon, 22 Mar 2021 01:21:16 GMT	17.20	76.30
Mon, 22 Mar 2021 01:21:26 GMT	17.20	76.40
Mon, 22 Mar 2021 01:21:36 GMT	17.20	75.70
Mon, 22 Mar 2021 01:21:46 GMT	17.20	75.20
Mon, 22 Mar 2021 01:21:56 GMT	17.20	74.40
